invoice_id,supplier_gstin,buyer_gstin,taxable_value,gst_amount,period,mismatch_type,mismatch_flag
INV2759,90pRLg42834WZ0,12IKdG33003NZ4,36530,6575.4,2024-02,NONE,False
INV2760,50faoW78282yZ0,61PNpA96969UZ0,69656,12538.08,2024-01,NONE,False
INV2761,83nHoC02141UZ4,71QOgH61637aZ7,46946,8450.28,2024-03,LATE_FILING,True
INV2762,30gZFr41292mZ4,10qLPi02464SZ2,85350,15363.0,2024-02,NONE,False
INV2763,73kaXY06128qZ2,88vVna91350cZ3,77809,21008.43,2024-01,GST_MISMATCH,True
INV2764,72rOeA23995IZ7,75ntcX87353DZ1,16629,2993.22,2024-02,NONE,False
INV2765,96IVKR04592PZ2,83ZFIa03349CZ1,89556,16120.08,2024-01,NONE,False
INV2766,75hiKX66370IZ7,81uQeA78791VZ1,41751,7515.18,2024-01,NONE,False
INV2767,45gkMe13523AZ1,08laHq91882tZ0,67950,12231.0,2024-02,NONE,False
INV2768,82cLiS48678bZ3,74hdpf05923yZ6,93752,16875.36,2024-01,NONE,False
INV2769,16WMpA30271sZ4,69ZMcE69251IZ1,23333,4199.94,2024-03,NONE,False
INV2770,82UWKN78987iZ2,48hDoc92748dZ0,37568,6762.24,2024-03,NONE,False
INV2771,20YIAO67826uZ0,22eoVG43641RZ6,16557,2980.26,2024-02,NONE,False
INV2772,52xIID70959MZ8,89QDoN54467VZ8,65994,17818.38,2024-03,GST_MISMATCH,True
INV2773,06LaHj10459aZ6,91bblz60068xZ4,62821,11307.78,2024-03,NONE,False
INV2774,40Hblc63660KZ5,24rNdI66173eZ6,16094,2896.92,2024-03,NONE,False
INV2775,49ELEU32127HZ9,73kaXY06128qZ2,88814,15986.52,2024-01,NONE,False
INV2776,70yVcC65456tZ6,24rNdI66173eZ6,13910,2503.8,2024-01,NONE,False
INV2777,25mbLX75451dZ1,38RXoB21158TZ5,38288,6891.84,2024-03,NONE,False
INV2778,53fqZj16376vZ4,37mGLv90649xZ6,51172,9210.96,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV2779,38jPak45230tZ2,55UNGn35967qZ6,28902,5202.36,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV2780,76EPBq90928HZ0,65fmZE98080eZ0,1454,261.72,2024-02,NO_GSTR1,True
INV2781,54vmvN12448dZ0,63HfYw28508YZ3,46987,8457.66,2024-01,NONE,False
INV2782,63cMzy60164HZ2,67MHhT85950vZ9,66007,11881.26,2024-02,NONE,False
INV2783,74otQe32489VZ2,99nSdj43621zZ6,74307,13375.26,2024-03,NONE,False
INV2784,24wEnm88714MZ8,08ywxr33311jZ5,21842,3931.56,2024-02,NONE,False
INV2785,71QOgH61637aZ7,30gZFr41292mZ4,46867,8436.06,2024-02,NO_GSTR1,True
INV2786,27HXUo86579JZ6,81uQeA78791VZ1,41588,7485.84,2024-01,NONE,False
INV2787,47jRcE96076gZ3,63bxZj46229sZ9,80828,14549.04,2024-02,LATE_FILING,True
INV2788,82UWKN78987iZ2,06sGFS15631qZ8,29386,5289.48,2024-01,NONE,False
INV2789,55RRnK24580iZ0,27gvYE67357qZ4,75216,13538.88,2024-03,NONE,False
INV2790,70XXCS61879rZ8,32awNb12732oZ7,78300,21141.0,2024-01,GST_MISMATCH,True
INV2791,76FnlE93061BZ0,19diih27459RZ9,8946,1610.28,2024-02,NONE,False
INV2792,25qEME10635DZ7,16DCYz81966FZ0,79785,14361.3,2024-02,NONE,False
INV2793,25mbLX75451dZ1,63EDHW55351PZ7,67204,12096.72,2024-01,NONE,False
INV2794,00HEhn48080DZ3,16xFUq46611cZ8,6151,1107.18,2024-03,NONE,False
INV2795,26gafi22393WZ6,88Izgh89477CZ6,93494,16828.92,2024-03,NONE,False
INV2796,13umoZ80244LZ4,78feSF84812AZ3,48093,8656.74,2024-01,NONE,False
INV2797,50uexy06388eZ0,68rfEM73021qZ5,59766,10757.88,2024-02,NONE,False
INV2798,56ltXs62136JZ8,06sGFS15631qZ8,61599,11087.82,2024-03,NONE,False
INV2799,39LrWF14289BZ5,30PrHb19783UZ4,11210,2017.8,2024-03,NONE,False
INV2800,59GpmF35288bZ3,83nHoC02141UZ4,30013,5402.34,2024-03,NONE,False
INV2801,65Vnts35617WZ9,39nTuT29824SZ5,93781,16880.58,2024-02,NONE,False
INV2802,71uYRh91112rZ5,72JIuU67671GZ8,32485,5847.3,2024-01,NONE,False
INV2803,96FfpY79250HZ2,61HdUi73085AZ0,87303,15714.54,2024-02,NONE,False
INV2804,03pxdz55158XZ6,42uLvo41925AZ3,92375,16627.5,2024-02,NO_GSTR1,True
INV2805,75hiKX66370IZ7,25qEME10635DZ7,27847,5012.46,2024-03,NONE,False
INV2806,68gRKX87293uZ3,52EBTr59578YZ9,6476,1165.68,2024-01,NONE,False
INV2807,80EQCA61710KZ6,26GlCl73429zZ6,25336,4560.48,2024-03,NONE,False
INV2808,95UTVv36323bZ4,91HqDz49570pZ2,95157,17128.26,2024-03,NONE,False
INV2809,45VtlW98083aZ0,38RXoB21158TZ5,51590,9286.2,2024-03,NONE,False
INV2810,77uRIY60355EZ5,52EBTr59578YZ9,45079,8114.22,2024-01,NONE,False
INV2811,91HqDz49570pZ2,93LVMw24627LZ2,36260,6526.8,2024-02,NONE,False
INV2812,01zTkl97098AZ9,76CcTK55985cZ7,71919,12945.42,2024-02,NONE,False
INV2813,22OEUQ82074eZ3,96XBNL90682AZ3,8485,1527.3,2024-03,NONE,False
INV2814,63NSPX61200yZ9,27ZHHv14320zZ5,50234,9042.12,2024-01,NONE,False
INV2815,78cjpD08304fZ3,21rFbu32928mZ8,82161,14788.98,2024-03,LATE_FILING,True
INV2816,61cXrT58079tZ6,38eoBB04666kZ9,80680,14522.4,2024-03,NONE,False
INV2817,27mtTq62091xZ1,15dbjm96631oZ2,45826,8248.68,2024-01,NONE,False
INV2818,21rQeC42192VZ3,67lgpY01757sZ7,57808,10405.44,2024-02,NO_GSTR1,True
INV2819,67bvfX98249UZ1,39LrWF14289BZ5,51663,9299.34,2024-01,NONE,False
INV2820,97TPAj87036OZ1,78cGFg01767jZ7,70340,12661.2,2024-03,NONE,False
INV2821,38odlo86584yZ3,31OdAh41865DZ0,98193,17674.74,2024-01,NONE,False
INV2822,65PvQi33588hZ3,85DAjf86178mZ3,27138,4884.84,2024-03,NONE,False
INV2823,00JBuT08718YZ8,16WMpA30271sZ4,67237,12102.66,2024-01,NONE,False
INV2824,68pUEy08045xZ6,66swiT46789rZ8,32557,5860.26,2024-03,NONE,False
INV2825,76uqCi16414BZ6,93vjUz79358rZ8,56289,10132.02,2024-02,LATE_FILING,True
INV2826,47vhQo89178XZ5,18AfHP63416JZ1,75625,13612.5,2024-03,NONE,False
INV2827,72jLYe20338tZ1,37mGLv90649xZ6,31967,5754.06,2024-03,LATE_FILING,True
INV2828,48piUU72161aZ9,11Ctgi23437MZ7,4608,829.44,2024-02,NONE,False
INV2829,48hDoc92748dZ0,60LoZT86746MZ4,22146,3986.28,2024-03,NONE,False
INV2830,66hDSD09733KZ4,55RRnK24580iZ0,55312,9956.16,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV2831,30gZFr41292mZ4,46oPOy25448uZ2,72793,13102.74,2024-03,NO_GSTR1,True
INV2832,34YkzE49624EZ3,58VpEE02155SZ8,27555,4959.9,2024-02,NO_GSTR1,True
INV2833,39lxKa51208nZ6,63HfYw28508YZ3,99977,17995.86,2024-03,NONE,False
INV2834,22fhYI85958zZ1,79WWDe75723AZ7,39487,7107.66,2024-01,NONE,False
INV2835,05Lqvl70327iZ6,10uFRV96971WZ0,73376,13207.68,2024-01,NONE,False
INV2836,88vVna91350cZ3,36WQnV02558NZ7,22025,3964.5,2024-01,LATE_FILING,True
INV2837,69ZMcE69251IZ1,93vjUz79358rZ8,31852,5733.36,2024-03,NONE,False
INV2838,12SIre58494iZ8,05xBJq33988oZ1,98531,17735.58,2024-03,NO_GSTR1,True
INV2839,68pUEy08045xZ6,52xIID70959MZ8,14742,2653.56,2024-03,NONE,False
INV2840,03TFqU34199HZ0,11spnO97866GZ3,53029,9545.22,2024-03,NONE,False
INV2841,68hRnK54755fZ0,52Eflr55429oZ3,29110,5239.8,2024-03,NONE,False
INV2842,42AOVI09449zZ0,66Xsjt34944TZ4,33012,5942.16,2024-03,NONE,False
INV2843,38DgqK48706sZ2,75ntcX87353DZ1,45018,8103.24,2024-01,NONE,False
INV2844,90PGuA23277kZ6,91HqDz49570pZ2,89550,16119.0,2024-01,NONE,False
INV2845,88Izgh89477CZ6,14WNiq93230QZ6,77607,13969.26,2024-02,NONE,False
INV2846,52gKST29865uZ4,54gjcU64012rZ9,30113,5420.34,2024-01,NONE,False
INV2847,06Gnqc74236gZ2,21tUhs24310jZ6,47719,8589.42,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV2848,28tpem00924DZ1,53zMhe09359FZ3,67091,12076.38,2024-03,NONE,False
INV2849,72EmWR05665LZ4,08laHq91882tZ0,54568,9822.24,2024-01,NONE,False
INV2850,89rpAd35268RZ7,79CezW44498UZ8,84081,15134.58,2024-01,LATE_FILING,True
INV2851,20Mdbd87735wZ7,64ZndU96704IZ9,44240,7963.2,2024-01,NONE,False
INV2852,66suBL38792UZ5,83EOyv65832fZ6,51904,9342.72,2024-02,NONE,False
INV2853,86oYYX24642WZ7,79ABsR72082dZ6,2174,391.32,2024-03,NONE,False
INV2854,79ABsR72082dZ6,68Ycpd13872NZ6,41283,7430.94,2024-03,NONE,False
INV2855,48qngM09756dZ0,68hRnK54755fZ0,46926,12670.02,2024-01,GST_MISMATCH,True
INV2856,84BVnO41912HZ4,71uYRh91112rZ5,72443,19559.61,2024-02,GST_MISMATCH,True
INV2857,93NGBI15327IZ0,27IyIS69304SZ4,44682,8042.76,2024-01,NONE,False
INV2858,54vmvN12448dZ0,14maDm13092CZ8,32581,5864.58,2024-03,NONE,False
INV2859,33eGQB74370JZ4,72njHu56423UZ7,38679,6962.22,2024-03,NONE,False
INV2860,76FnlE93061BZ0,36Sdlq49136hZ2,19342,3481.56,2024-03,NO_GSTR1,True
INV2861,06Gnqc74236gZ2,81JbJs71787cZ6,25216,4538.88,2024-02,NONE,False
INV2862,32awNb12732oZ7,34ZnzD87385zZ9,83426,15016.68,2024-02,NONE,False
INV2863,39aVnz11613mZ3,35TYRA33588rZ1,78687,14163.66,2024-03,NONE,False
INV2864,88kkau56046SZ4,90EUWe03741WZ6,85683,15422.94,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV2865,74hdpf05923yZ6,44HxZy51141KZ0,27099,4877.82,2024-03,NONE,False
INV2866,55UNGn35967qZ6,89tWqJ25600DZ8,70706,12727.08,2024-01,NONE,False
INV2867,93vjUz79358rZ8,09GGWc07099ZZ3,78847,14192.46,2024-01,NONE,False
INV2868,43SFNf52573kZ9,18AfHP63416JZ1,18354,4955.58,2024-02,GST_MISMATCH,True
INV2869,20fqzW14359DZ2,58TrHD49795DZ8,35091,6316.38,2024-02,NO_GSTR1,True
INV2870,52MOqB49809OZ6,33omwv93741gZ0,62140,11185.2,2024-01,NONE,False
INV2871,54gjcU64012rZ9,34YMbe37222rZ8,77128,13883.04,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV2872,34ZnzD87385zZ9,71QOgH61637aZ7,99828,17969.04,2024-03,NONE,False
INV2873,33VHeA00830mZ9,60ZLNR83051SZ8,18326,3298.68,2024-01,NONE,False
INV2874,92zasY26230FZ2,59tozB36530VZ7,64589,11626.02,2024-03,NONE,False
INV2875,16Tpht16985yZ4,08HDMN27074YZ4,57612,10370.16,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV2876,33VHeA00830mZ9,90PGuA23277kZ6,82560,14860.8,2024-01,NONE,False
INV2877,91nTXF13837CZ4,38iuuy18928NZ2,93515,16832.7,2024-03,NO_GSTR1,True
INV2878,81JbJs71787cZ6,27mtTq62091xZ1,60554,10899.72,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV2879,62BUoT62650VZ1,69ZMcE69251IZ1,36161,6508.98,2024-01,NONE,False
INV2880,95PSdC99145IZ7,97edol45538yZ6,11587,2085.66,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV2881,22wJVw92984lZ2,38RXoB21158TZ5,96572,26074.44,2024-01,GST_MISMATCH,True
INV2882,24wEnm88714MZ8,72jLYe20338tZ1,18904,3402.72,2024-02,NONE,False
INV2883,72jLYe20338tZ1,78ClZz51236AZ0,89066,16031.88,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV2884,02bijZ78553yZ2,83nHoC02141UZ4,37212,10047.24,2024-01,GST_MISMATCH,True
INV2885,14DbyV16216SZ5,56ltXs62136JZ8,48204,13015.079999999998,2024-01,GST_MISMATCH,True
INV2886,88Dbyi30842RZ7,14DbyV16216SZ5,8676,1561.68,2024-03,NONE,False
INV2887,60PWLC47353UZ0,56RiXJ29300GZ9,26905,4842.9,2024-02,NONE,False
INV2888,66Fike76351sZ6,00sjGJ39413lZ1,58464,15785.28,2024-03,GST_MISMATCH,True
INV2889,88vVna91350cZ3,54vmvN12448dZ0,33653,6057.54,2024-03,NONE,False
INV2890,98ogmG23767uZ3,50DyZQ57344sZ9,7338,1320.84,2024-01,NONE,False
INV2891,06DgPT41839zZ8,06DgPT41839zZ8,3842,691.56,2024-02,NONE,False
INV2892,61CILN18217rZ9,95SLuz08325JZ5,45584,8205.12,2024-02,NONE,False
INV2893,98ogmG23767uZ3,95SLuz08325JZ5,20367,3666.06,2024-01,NONE,False
INV2894,86XKdi02752cZ1,47VrGh15103XZ4,20985,3777.3,2024-03,NONE,False
INV2895,35fgLI65667dZ8,08HDMN27074YZ4,54213,9758.34,2024-03,NONE,False
INV2896,22pMst60691cZ2,82cLiS48678bZ3,25228,4541.04,2024-03,NONE,False
INV2897,64dORj24692AZ3,15sdrk16558XZ8,65668,11820.24,2024-02,NONE,False
INV2898,96kYXg29979fZ3,61PNpA96969UZ0,70938,19153.260000000002,2024-03,GST_MISMATCH,True
INV2899,92zasY26230FZ2,88vVna91350cZ3,4497,1214.19,2024-01,GST_MISMATCH,True
INV2900,65WoDm53629GZ8,08laHq91882tZ0,88768,15978.24,2024-02,NONE,False
INV2901,66Xsjt34944TZ4,68Ycpd13872NZ6,9789,1762.02,2024-03,NONE,False
INV2902,26cBOG73657yZ8,12IKdG33003NZ4,89241,16063.38,2024-02,NONE,False
INV2903,55PcUO03371VZ7,95PSdC99145IZ7,12473,2245.14,2024-03,NONE,False
INV2904,06sGFS15631qZ8,45gkMe13523AZ1,54728,14776.560000000001,2024-01,GST_MISMATCH,True
INV2905,77uRIY60355EZ5,35PBuU97094lZ9,79417,14295.06,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV2906,79CezW44498UZ8,06Gnqc74236gZ2,92622,25007.94,2024-01,GST_MISMATCH,True
INV2907,30gZFr41292mZ4,17nhzK57655qZ0,24035,4326.3,2024-01,NONE,False
INV2908,02QxjW34321rZ0,39LrWF14289BZ5,15786,2841.48,2024-03,NONE,False
INV2909,33fxUX66655eZ1,61icKp49202KZ0,92587,16665.66,2024-02,NONE,False
INV2910,52pgZl62947SZ9,55PcUO03371VZ7,9822,1767.96,2024-03,NONE,False
INV2911,88vVna91350cZ3,45qbTW99466yZ5,13015,2342.7,2024-02,NONE,False
INV2912,72eYPC83341aZ1,54ifgt21692qZ9,73588,13245.84,2024-03,NONE,False
INV2913,56MpCL14582YZ2,60PWLC47353UZ0,47529,8555.22,2024-02,NONE,False
INV2914,58Ygee72881JZ7,88kkau56046SZ4,44264,7967.52,2024-02,NONE,False
INV2915,52Eflr55429oZ3,83BPNI71352pZ6,57551,10359.18,2024-02,NONE,False
INV2916,13tpyU56130JZ6,72JIuU67671GZ8,98529,17735.22,2024-02,NONE,False
INV2917,53aFFl07326JZ8,75CCqT63479EZ4,3920,705.6,2024-01,NONE,False
INV2918,78cGFg01767jZ7,94LWht17951FZ0,48845,8792.1,2024-03,NONE,False
INV2919,06Gnqc74236gZ2,41saXq80858tZ5,80604,14508.72,2024-03,NO_GSTR1,True
INV2920,92hVBT32904NZ5,96FfpY79250HZ2,95540,17197.2,2024-03,NONE,False
INV2921,58TrHD49795DZ8,83Jdhv76468PZ9,56521,10173.78,2024-02,NONE,False
INV2922,22wJVw92984lZ2,22rIDm56218xZ6,36294,6532.92,2024-03,NONE,False
INV2923,11iaut95099gZ6,71uYRh91112rZ5,18463,3323.34,2024-03,NONE,False
INV2924,12SIre58494iZ8,53IurJ36753cZ7,57794,10402.92,2024-03,NONE,False
INV2925,33sZEX63112oZ6,54mMEf16018SZ8,14204,2556.72,2024-03,NONE,False
INV2926,38eoBB04666kZ9,79CezW44498UZ8,7812,1406.16,2024-03,NONE,False
INV2927,94JeAB73810pZ5,25qEME10635DZ7,22416,4034.88,2024-02,LATE_FILING,True
INV2928,04bjCy81308uZ1,72zgwr69323oZ5,2764,497.52,2024-03,NO_GSTR1,True
INV2929,09XXEy16472ZZ1,74cKLz47648YZ5,16979,3056.22,2024-02,NONE,False
INV2930,68NmdY60386YZ2,59tozB36530VZ7,14885,4018.9500000000003,2024-02,GST_MISMATCH,True
INV2931,56NGMZ70435CZ1,75ntcX87353DZ1,98898,17801.64,2024-02,NONE,False
INV2932,82UWKN78987iZ2,74mjEE84729yZ0,74138,13344.84,2024-03,NONE,False
INV2933,59GpmF35288bZ3,20YIAO67826uZ0,62461,11242.98,2024-01,NONE,False
INV2934,72rOeA23995IZ7,40Ebwx93755OZ7,59189,10654.02,2024-03,NONE,False
INV2935,64ZndU96704IZ9,30PrHb19783UZ4,99931,17987.58,2024-02,NONE,False
INV2936,71hkvY27699hZ9,98vMnh86938ZZ6,4180,752.4,2024-03,NONE,False
INV2937,45gkMe13523AZ1,04YhSo46760OZ7,7951,1431.18,2024-01,NONE,False
INV2938,36AZpw17301IZ2,74Nfff78511IZ3,56468,10164.24,2024-02,NO_GSTR1,True
INV2939,59GWRp70646yZ8,34dBsv41200NZ8,59779,10760.22,2024-02,NONE,False
INV2940,50duyX84807eZ0,31wVkj29083LZ6,77512,13952.16,2024-01,NONE,False
INV2941,12VrUG31130nZ2,42uLvo41925AZ3,98951,17811.18,2024-02,NO_GSTR1,True
INV2942,09ATzr93558KZ8,81uQeA78791VZ1,90508,16291.44,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV2943,48rANS83769hZ8,87bZcN15979fZ3,13600,3672.0,2024-02,GST_MISMATCH,True
INV2944,62qasP48244SZ7,60LoZT86746MZ4,20363,3665.34,2024-03,NONE,False
INV2945,56IUYN81951cZ9,71Bwog06880iZ2,58700,10566.0,2024-03,NONE,False
INV2946,07QGrm89645tZ3,95UTVv36323bZ4,1362,245.16,2024-02,NONE,False
INV2947,50duyX84807eZ0,12VrUG31130nZ2,1988,357.84,2024-02,NONE,False
INV2948,30aSEJ24658vZ5,81kdQz90290rZ4,25873,4657.14,2024-01,NONE,False
INV2949,26kFJo36541SZ8,36Sdlq49136hZ2,69211,12457.98,2024-01,NONE,False
INV2950,71hkvY27699hZ9,30aSEJ24658vZ5,71677,12901.86,2024-02,NONE,False
INV2951,30qRRJ37892XZ0,09gPiX13357TZ4,16170,2910.6,2024-01,NO_GSTR1,True
INV2952,20kZmM24242xZ8,08ywxr33311jZ5,31309,5635.62,2024-03,NONE,False
INV2953,03OILC38201YZ9,43SFNf52573kZ9,36390,6550.2,2024-03,NONE,False
INV2954,91bblz60068xZ4,11cyJh50623cZ6,17498,3149.64,2024-01,NONE,False
INV2955,54vmvN12448dZ0,66swiT46789rZ8,21455,3861.9,2024-02,NONE,False
INV2956,53fqZj16376vZ4,38jPak45230tZ2,86158,15508.44,2024-03,NONE,False
INV2957,91nTXF13837CZ4,92hVBT32904NZ5,12117,2181.06,2024-01,NONE,False
INV2958,10qLPi02464SZ2,98lbRU19802UZ5,11065,1991.7,2024-03,NONE,False
INV2959,78EGaQ48136gZ7,01veKv74401DZ2,88785,15981.3,2024-01,NONE,False
INV2960,28ZnaJ98237RZ5,35zRtV01214DZ9,13347,2402.46,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV2961,72rOeA23995IZ7,25qEME10635DZ7,60828,10949.04,2024-03,NONE,False
INV2962,06sGFS15631qZ8,85DAjf86178mZ3,3607,973.89,2024-02,GST_MISMATCH,True
INV2963,72rOeA23995IZ7,36eGMd24767NZ0,48436,8718.48,2024-01,NONE,False
INV2964,12VrUG31130nZ2,16Tpht16985yZ4,14571,2622.78,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV2965,54gjcU64012rZ9,34gZDd65027KZ9,42044,7567.92,2024-01,NONE,False
INV2966,55rcNC70547UZ5,38iuuy18928NZ2,42548,7658.64,2024-03,LATE_FILING,True
INV2967,23ULhs20108oZ6,12RRns22388IZ9,18559,3340.62,2024-03,NONE,False
INV2968,16DCYz81966FZ0,52pgZl62947SZ9,75249,13544.82,2024-02,NONE,False
INV2969,50faoW78282yZ0,44HxZy51141KZ0,5842,1051.56,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV2970,22wJVw92984lZ2,96ygnP10295iZ2,27810,5005.8,2024-03,NONE,False
INV2971,54Zmxz44941dZ9,54vmvN12448dZ0,80659,14518.62,2024-01,NONE,False
INV2972,70eCUW60297tZ3,16DCYz81966FZ0,61840,11131.2,2024-01,NONE,False
INV2973,66suBL38792UZ5,78kzcB53043FZ6,7110,1279.8,2024-02,LATE_FILING,True
INV2974,11iaut95099gZ6,46oPOy25448uZ2,8357,1504.26,2024-02,NONE,False
INV2975,74vehE67338iZ0,92tZFq27187UZ3,64156,11548.08,2024-02,LATE_FILING,True
INV2976,15dbjm96631oZ2,77uRIY60355EZ5,41555,7479.9,2024-01,NONE,False
INV2977,75fssf82632OZ3,22OEUQ82074eZ3,30156,5428.08,2024-01,NONE,False
INV2978,60LoZT86746MZ4,49lPfX36080wZ9,18246,3284.28,2024-03,NONE,False
INV2979,33omwv93741gZ0,74hdpf05923yZ6,26557,4780.26,2024-01,NONE,False
INV2980,14WNiq93230QZ6,97edol45538yZ6,57662,10379.16,2024-01,NO_GSTR1,True
INV2981,23HFjo64734AZ2,56Trem69890LZ9,29388,5289.84,2024-02,NONE,False
INV2982,84BVnO41912HZ4,38tUOw83036SZ5,48616,8750.88,2024-02,NONE,False
INV2983,35UFZI96914kZ8,52kRPJ73506cZ3,11683,2102.94,2024-02,NONE,False
INV2984,61icKp49202KZ0,52xIID70959MZ8,38813,6986.34,2024-03,NONE,False
INV2985,23TypH15761EZ8,56RiXJ29300GZ9,43453,7821.54,2024-02,NONE,False
INV2986,81uQeA78791VZ1,22rIDm56218xZ6,49061,8830.98,2024-03,NONE,False
INV2987,90EUWe03741WZ6,75cYxe45832BZ2,96267,17328.06,2024-01,NONE,False
INV2988,55XUrF97891fZ9,53zMhe09359FZ3,29118,5241.24,2024-01,NONE,False
INV2989,22fhYI85958zZ1,50FGLS34164vZ0,8111,1459.98,2024-02,NONE,False
INV2990,59GWRp70646yZ8,37mGLv90649xZ6,77906,14023.08,2024-03,NONE,False
INV2991,50FGLS34164vZ0,54PGNn44291fZ7,27693,4984.74,2024-02,NONE,False
INV2992,29bhzS45899xZ6,29jhAI15885UZ0,87585,15765.3,2024-01,NONE,False
INV2993,63NSPX61200yZ9,56NGMZ70435CZ1,75188,13533.84,2024-03,NONE,False
INV2994,88kkau56046SZ4,91nTXF13837CZ4,9908,2675.16,2024-01,GST_MISMATCH,True
INV2995,52gKST29865uZ4,33eGQB74370JZ4,99532,17915.76,2024-01,NONE,False
INV2996,63cMzy60164HZ2,49ELEU32127HZ9,6015,1082.7,2024-01,NONE,False
INV2997,83EeaU57497YZ0,54PGNn44291fZ7,19729,3551.22,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV2998,50BpkG34585gZ6,25mbLX75451dZ1,78695,14165.1,2024-01,NONE,False
INV2999,96kYXg29979fZ3,05xBJq33988oZ1,77045,13868.1,2024-03,NONE,False
INV3000,51wmnB26243xZ6,89dlud82961YZ1,86474,15565.32,2024-03,NO_GSTR1,True
INV3001,77AUWF66339MZ8,06NGfZ87122cZ4,14380,2588.4,2024-03,NONE,False
INV3002,99VPYi78704bZ5,80aNNi79553sZ6,31375,5647.5,2024-01,NONE,False
INV3003,32GOPk03661EZ8,78EGaQ48136gZ7,32100,5778.0,2024-03,NONE,False
INV3004,42AOVI09449zZ0,11cyJh50623cZ6,91701,16506.18,2024-01,NONE,False
INV3005,71hkvY27699hZ9,68hRnK54755fZ0,72155,12987.9,2024-02,NONE,False
INV3006,96XBNL90682AZ3,55XUrF97891fZ9,19607,3529.26,2024-03,NONE,False
INV3007,96IVKR04592PZ2,16Cjlm97134vZ0,51846,9332.28,2024-02,NONE,False
INV3008,61CILN18217rZ9,26gafi22393WZ6,44941,8089.38,2024-03,NONE,False
INV3009,78ClZz51236AZ0,47MvYg39695RZ8,73216,13178.88,2024-03,NONE,False
INV3010,39nTuT29824SZ5,30aSEJ24658vZ5,63207,11377.26,2024-03,NONE,False
INV3011,30PrHb19783UZ4,61CILN18217rZ9,18881,3398.58,2024-01,NONE,False
INV3012,97edol45538yZ6,47MvYg39695RZ8,58627,10552.86,2024-02,NONE,False
INV3013,01zTkl97098AZ9,73kaXY06128qZ2,98080,17654.4,2024-02,NONE,False
INV3014,19NBsz37963NZ9,35hTYr06161aZ7,47339,8521.02,2024-01,LATE_FILING,True
INV3015,61HdUi73085AZ0,80aNNi79553sZ6,4174,751.32,2024-01,NONE,False
INV3016,26cBOG73657yZ8,75KVnk39538oZ9,10764,1937.52,2024-03,NONE,False
INV3017,89QDoN54467VZ8,03TFqU34199HZ0,12525,2254.5,2024-01,NONE,False
INV3018,40FVIE17882HZ8,35zRtV01214DZ9,63697,11465.46,2024-03,NONE,False
INV3019,89devo23487TZ9,83rKNv44954mZ8,71825,12928.5,2024-03,NONE,False
INV3020,52mVzJ22802EZ5,22KKmG92472aZ0,12766,2297.88,2024-01,NONE,False
INV3021,14DbyV16216SZ5,22KKmG92472aZ0,52958,14298.66,2024-03,GST_MISMATCH,True
INV3022,33fxUX66655eZ1,07HPom02449nZ4,66810,12025.8,2024-03,LATE_FILING,True
INV3023,44FjhT26603OZ5,35PBuU97094lZ9,40839,7351.02,2024-03,NONE,False
INV3024,35UFZI96914kZ8,22OEUQ82074eZ3,23132,4163.76,2024-02,NONE,False
INV3025,70eCUW60297tZ3,74otQe32489VZ2,79316,14276.88,2024-03,NONE,False
INV3026,22pMst60691cZ2,52mVzJ22802EZ5,14971,2694.78,2024-01,NONE,False
INV3027,18qCFh12925MZ4,53rXRo64677pZ4,3286,591.48,2024-02,NONE,False
INV3028,99VPYi78704bZ5,13tpyU56130JZ6,58408,10513.44,2024-02,NONE,False
INV3029,29gBNo29431jZ5,11iaut95099gZ6,8559,1540.62,2024-03,NONE,False
INV3030,93HQXQ25595QZ0,70yVcC65456tZ6,34411,6193.98,2024-01,NONE,False
INV3031,54gjcU64012rZ9,85gOqY36777EZ2,74734,13452.12,2024-02,NONE,False
INV3032,98KMlk57341NZ8,95qrKV12417QZ7,28471,5124.78,2024-02,NONE,False
INV3033,35TYRA33588rZ1,85DAjf86178mZ3,15057,2710.26,2024-02,NONE,False
INV3034,77UAUE92127bZ2,06LaHj10459aZ6,83116,14960.88,2024-03,NONE,False
INV3035,39lxKa51208nZ6,83ZFIa03349CZ1,1504,270.72,2024-03,NONE,False
INV3036,06LaHj10459aZ6,50FGLS34164vZ0,29579,5324.22,2024-03,NONE,False
INV3037,00BbWJ71133FZ2,00BbWJ71133FZ2,13318,2397.24,2024-03,NONE,False
INV3038,22wJVw92984lZ2,12VrUG31130nZ2,81990,14758.2,2024-01,NO_GSTR1,True
